STATE,,YEAR,MONTH,MIN_TEMP,MAX_TEMP,RAINFALL,CLOUD_COVER,WET_DAY_FREQ,DIURNAL_TEMP,FLOOD OCCURRENCE,,,,,,,,,,,
BIHAR,SARAN,2000,MARCH,16.557,32.228,5.144,19.289,0.9999,15.671,NO,,,,,,,,,,,
BIHAR,SARAN,2000,APRIL,23.144,39.293,7.938,11.826,0.9999,16.148,NO,,,,,,,,,,,
BIHAR,SARAN,2000,MAY,26.023,39.815,8.496,31.382,1.3888,13.792,NO,,,,,,,,,,,
BIHAR,SARAN,2000,JUNE,26.828,37.519,115.795,56.302,4.846,10.636,NO,,,,,,,,,,,
BIHAR,SARAN,2000,JULY,27.163,34.156,119.22,70.759,10.4585,6.993,NO,,,,,,,,,,,
BIHAR,SARAN,2000,AUGUST,26.211,33.047,120.592,63.984,10.7899,6.836,NO,,,,,,,,,,,
BIHAR,SARAN,2000,SEPTEMBER,25.149,32.578,215.175,56.112,9.1071,7.427,YES,,,,,,,,,,,
BIHAR,SARAN,2000,OCTOBER,23.024,33.844,0.616,29.433,0.6154,10.765,NO,,,,,,,,,,,
BIHAR,SARAN,2000,NOVEMBER,16.937,31.439,0,20.939,0,14.445,NO,,,,,,,,,,,
BIHAR,SARAN,2000,DECEMBER,10.467,25.684,0.401,23.361,0.4009,15.161,NO,,,,,,,,,,,
BIHAR,SARAN,2001,JANUARY,9.679,24.28,2.85,21.273,1.0081,14.583,NO,,,,,,,,,,,
BIHAR,SARAN,2001,FEBRUARY,12.388,27.279,2.49,24.383,0.9999,14.89,NO,,,,,,,,,,,
BIHAR,SARAN,2001,MARCH,16.836,32.845,17.814,29.99,1.5654,15.987,NO,,,,,,,,,,,
BIHAR,SARAN,2001,APRIL,22.476,38.463,7.477,16.345,1.0007,15.928,NO,,,,,,,,,,,
BIHAR,SARAN,2001,MAY,26.703,40.71,11.236,33.052,1.7056,13.985,NO,,,,,,,,,,,
BIHAR,SARAN,2001,JUNE,26.413,36.409,33.546,59.667,3.9929,9.997,NO,,,,,,,,,,,
BIHAR,SARAN,2001,JULY,26.002,32.994,231.524,77.471,11.0583,6.991,YES,,,,,,,,,,,
BIHAR,SARAN,2001,AUGUST,26.43,33.266,266.307,65.583,11.6022,6.836,YES,,,,,,,,,,,
BIHAR,SARAN,2001,SEPTEMBER,26.353,33.681,47.367,48.745,4.2031,7.328,NO,,,,,,,,,,,
BIHAR,SARAN,2001,OCTOBER,23.675,33.863,88.339,38.947,3.2431,10.188,NO,,,,,,,,,,,
BIHAR,SARAN,2001,NOVEMBER,17.07,31.822,0,17.083,0,14.75,NO,,,,,,,,,,,
BIHAR,SARAN,2001,DECEMBER,12.202,26.567,0.505,31.385,0.5048,14.363,NO,,,,,,,,,,,
BIHAR,SARAN,2002,JANUARY,9.378,23.785,20.741,22.855,1.6578,14.385,NO,,,,,,,,,,,
BIHAR,SARAN,2002,FEBRUARY,12.892,27.926,13.427,26.627,1.2977,15.033,NO,,,,,,,,,,,
BIHAR,SARAN,2002,MARCH,17.615,34.101,4.891,23.191,0.9999,16.486,NO,,,,,,,,,,,
BIHAR,SARAN,2002,APRIL,22.389,38.593,5.15,20.759,0.9999,16.148,NO,,,,,,,,,,,
BIHAR,SARAN,2002,MAY,26.847,41.257,10.681,34.313,1.2321,14.408,NO,,,,,,,,,,,
BIHAR,SARAN,2002,JUNE,28.13,39.144,33.052,50.73,3.0102,11.012,NO,,,,,,,,,,,
BIHAR,SARAN,2002,JULY,27.621,35.129,171.296,66.929,9.2689,7.508,NO,,,,,,,,,,,
BIHAR,SARAN,2002,AUGUST,25.931,32.767,269.95,71.461,11.7719,6.836,YES,,,,,,,,,,,
BIHAR,SARAN,2002,SEPTEMBER,24.949,33.029,153.854,56.831,8.7725,8.025,NO,,,,,,,,,,,
BIHAR,SARAN,2002,OCTOBER,21.643,32.529,119.123,29.816,4.1913,10.862,NO,,,,,,,,,,,
BIHAR,SARAN,2002,NOVEMBER,15.554,29.771,16.201,12.623,0.9999,14.217,NO,,,,,,,,,,,
BIHAR,SARAN,2002,DECEMBER,10.89,25.574,0.503,30.552,0.5026,14.684,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,JANUARY,14.267,26.841,13.708,23.722,1.271,12.574,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,FEBRUARY,17.406,29.642,13.527,21.925,1.1052,12.235,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,MARCH,22.288,34.729,0.339,29.184,0.3385,12.444,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,APRIL,25.402,37.22,7.94,31.126,1.1631,11.819,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,MAY,25.736,36.913,224.262,44.132,8.3963,11.176,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,JUNE,26.438,35.209,250.241,70.418,10.8052,8.771,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1992,JULY,25.719,32.234,381.557,78.801,15.826,6.515,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1992,AUGUST,25.594,31.762,241.391,76.327,11.7027,6.161,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1992,SEPTEMBER,25.294,32.082,221.101,67.959,10.5389,6.779,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,OCTOBER,23.394,32.022,75.677,48.259,4.6406,8.629,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,NOVEMBER,19.023,30.132,12.216,25.624,1.079,11.11,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1992,DECEMBER,14.364,27.117,0,23.699,0,12.752,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,JANUARY,15.343,27.916,0.891,23.722,0.6983,12.574,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,FEBRUARY,18.12,30.562,0.949,21.685,0.9488,12.435,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,MARCH,20.936,33.379,66.77,29.184,2.901,12.444,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,APRIL,23.878,35.746,99.459,31.126,3.9743,11.819,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,MAY,25.627,36.623,95.704,44.171,5.3751,10.995,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,JUNE,26.085,34.742,407.858,70.46,13.6776,8.616,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,JULY,25.811,32.326,344.536,78.801,14.6043,6.515,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,AUGUST,25.705,31.867,365.664,76.327,14.9156,6.161,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,SEPTEMBER,24.956,31.736,312.477,67.959,12.6337,6.779,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,OCTOBER,23.313,31.942,232.361,47.228,7.9855,8.629,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,NOVEMBER,18.843,29.953,18.51,25.532,1.3922,11.11,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1993,DECEMBER,14.935,27.687,0,23.722,0,12.752,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,JANUARY,15.496,28.07,2.937,23.722,1.0125,12.574,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,FEBRUARY,17.324,29.802,57.641,21.685,2.7662,12.435,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,MARCH,22.438,34.879,74.951,29.184,2.2782,12.444,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,APRIL,24.294,36.123,53.235,31.126,3.0092,11.819,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,MAY,26.701,37.696,67.526,44.171,4.3354,10.995,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,JUNE,26.053,34.713,198.381,70.46,10.104,8.616,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,JULY,25.488,32.004,361.289,78.801,15.673,6.515,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1994,AUGUST,25.291,31.454,355.873,76.327,14.67,6.161,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1994,SEPTEMBER,25.264,32.041,246.557,67.959,10.5396,6.779,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1994,OCTOBER,23.45,32.079,279.182,47.228,8.1337,8.629,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,NOVEMBER,18.594,29.703,9.644,25.532,1.1452,11.11,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1994,DECEMBER,14.759,27.511,0,23.722,0,12.752,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1995,JANUARY,14.03,26.603,17.433,23.722,1.4203,12.574,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1995,FEBRUARY,17.56,29.995,27.38,21.685,2.1605,12.435,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1995,MARCH,21.866,34.068,34.872,29.184,2.3969,12.203,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1995,APRIL,25.191,37.302,24.907,31.126,1.9481,12.059,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1995,MAY,25.975,36.97,102.098,44.171,5.6805,10.995,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1995,JUNE,26.845,35.462,128.303,70.46,7.9533,8.616,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1995,JULY,25.695,31.68,329.106,78.801,14.9744,5.984,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1995,AUGUST,26.489,32.157,257.867,76.327,12.7437,5.668,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1995,SEPTEMBER,25.549,31.59,375.948,67.959,12.9631,6.039,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1995,OCTOBER,23.399,31.628,253.134,47.939,7.6811,8.228,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1995,NOVEMBER,19.539,29.124,42.657,26.431,2.4513,9.576,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1995,DECEMBER,15.659,27.833,0,24.443,0,12.175,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,JANUARY,15.647,28.22,4.488,17.727,1.0125,12.574,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,FEBRUARY,17.53,29.975,16.9,23.981,1.4816,12.435,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,MARCH,23.323,34.531,11.762,34.027,1.1439,11.207,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,APRIL,24.593,36.111,58.177,29.556,3.0272,11.518,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,MAY,27.765,37.919,43.246,37.715,3.871,10.154,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,JUNE,25.938,34.554,256.504,69.476,11.3214,8.616,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,JULY,26.653,32.537,175.505,76.184,11.1515,5.885,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,AUGUST,25.614,30.824,472.096,85.316,16.6843,5.212,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,SEPTEMBER,25.952,32.594,109.127,58.755,7.6699,6.642,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,OCTOBER,22.902,31.637,176.746,34.053,6.8785,8.729,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,NOVEMBER,18.657,30.214,5.49,12.321,1.0633,11.558,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1996,DECEMBER,14.967,27.236,1.357,25.309,0.8176,12.269,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,JANUARY,14.723,26.357,29.967,23.169,1.6587,11.634,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,FEBRUARY,17.238,29.674,20.003,13.56,1.662,12.435,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,MARCH,23.015,33.825,79.591,35.798,3.2176,10.81,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,APRIL,23.135,34.654,95.014,29.267,3.9793,11.518,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,MAY,26.351,37.191,51.782,33.832,4.0799,10.842,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,JUNE,27.027,36.037,164.371,61.198,8.3564,8.971,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1997,JULY,26.076,31.949,422.57,83.056,16.0806,5.875,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,AUGUST,25.651,31.613,370.696,73.969,14.8967,5.962,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1997,SEPTEMBER,25.095,31.736,365.159,70.388,13.4314,6.639,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,OCTOBER,23.107,32.036,72.802,35.248,4.5073,8.929,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,NOVEMBER,20.848,30.633,20.642,26.703,1.5783,9.775,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1997,DECEMBER,16.836,26.716,19.668,36.493,1,9.88,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,JANUARY,14.262,26.838,28.407,27.274,1.6074,12.574,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,FEBRUARY,19.112,29.525,111.76,28.049,3.5011,10.368,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,MARCH,21.14,32.447,27.733,33.721,1.8105,11.308,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,APRIL,25.249,36.022,47.366,22.903,2.8475,10.768,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,MAY,27.262,37.165,51.977,38.952,4.528,9.902,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,JUNE,27.722,36.38,252.703,64.663,10.7648,8.616,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,JULY,26.409,32.182,263.034,74.572,14.3085,5.775,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,AUGUST,26.459,31.881,221.545,77.919,11.1754,5.421,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,SEPTEMBER,25.797,32.081,315.736,66.235,12.5525,6.284,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,OCTOBER,24.872,32.36,365.1,51.942,10.051,7.488,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,NOVEMBER,21.036,29.763,64.947,29.725,3.2639,8.726,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1998,DECEMBER,15.676,27.313,0,21.896,0,11.635,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,JANUARY,14.94,26.872,0.068,16.8,0.068,11.925,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,FEBRUARY,19.542,31.284,0.337,19.538,0.3365,11.731,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,MARCH,22.665,35.847,0.339,32.045,0.3385,13.178,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,APRIL,26.509,38.666,0.495,25.874,0.4957,12.158,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,MAY,25.793,36.789,217.979,48.808,8.1906,10.995,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,JUNE,26.101,34.762,233.078,64.655,10.5219,8.616,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,JULY,25.41,31.927,227.209,81.678,12.7722,6.515,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1999,AUGUST,25.696,31.218,543.096,82.415,17.7933,5.511,YES,,,,,,,,,,,
ORISSA,BALESHWAR,1999,SEPTEMBER,25.477,31.024,410.522,80.951,14.5371,5.545,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,OCTOBER,23.601,32.136,107.504,53.776,5.5224,8.535,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,NOVEMBER,18.981,29.589,26.785,21.106,1.943,10.608,NO,,,,,,,,,,,
ORISSA,BALESHWAR,1999,DECEMBER,17.083,26.966,0.15,26.928,0.1495,9.873,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,JANUARY,16.392,28.017,0.748,14.203,0.747,11.623,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,FEBRUARY,18.841,28.46,93.147,44.087,3.6726,9.618,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,MARCH,22.462,33.621,0.339,33.912,0.3385,11.11,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,APRIL,25.55,37.377,76.174,26.484,3.7512,11.819,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,MAY,26.3,36.442,156.225,42.43,6.6401,10.142,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,JUNE,26.023,34.197,308.17,68.337,12.2936,8.173,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,JULY,25.932,31.43,205.255,74.423,11.64,5.499,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,AUGUST,26.094,32.261,310.878,71.105,13.8044,6.161,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,SEPTEMBER,25.59,31.912,133.563,66.093,8.7681,6.284,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,OCTOBER,23.475,32.004,70.434,41.351,4.1759,8.529,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,NOVEMBER,19.644,30.505,16.87,27.8,1.2663,10.808,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2000,DECEMBER,14.661,27.33,1.76,22.002,0.976,12.668,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,JANUARY,14.624,27.298,0.032,15.796,0.0324,12.674,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,FEBRUARY,18.841,31.073,5.745,25.068,1.0288,12.231,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,MARCH,22.335,34.479,50.924,33.902,2.7124,12.142,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,APRIL,25.669,36.837,34.191,26.767,2.5263,11.168,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,MAY,26.445,36.945,142.822,37.262,6.5333,10.498,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,JUNE,25.888,33.113,428.482,75.542,14.0933,7.224,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,JULY,25.882,31.169,196.625,84.863,12.2182,5.287,YES,,,,,,,,,,,
ORISSA,BALESHWAR,2001,AUGUST,25.98,32.147,308.799,73.702,13.31,6.161,YES,,,,,,,,,,,
ORISSA,BALESHWAR,2001,SEPTEMBER,26.084,33.064,161.089,63.376,8.987,6.981,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,OCTOBER,24.41,32.087,194.803,47.029,6.9978,7.679,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,NOVEMBER,21.35,30.069,34.656,38.362,2.2342,8.72,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2001,DECEMBER,15.499,27.528,0.461,34.165,0.4393,12.027,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,JANUARY,15.715,28.289,38.567,30.057,2.027,12.574,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,FEBRUARY,18.796,31.237,19.471,25.623,1.0288,12.435,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,MARCH,22.773,35.214,3.115,36.695,0.9974,12.444,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,APRIL,24.806,36.636,88.385,23.311,3.9599,11.819,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,MAY,26.716,37.711,124.014,36.122,6.0938,10.995,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,JUNE,26.111,34.77,256.204,57.608,10.3857,8.616,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,JULY,26.112,32.627,282.357,75.418,13.4411,6.515,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,AUGUST,25.35,31.512,430.069,79.143,15.924,6.161,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,SEPTEMBER,25.319,32.096,261.055,70.149,11.0703,6.779,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,OCTOBER,23.456,32.128,65.909,38.281,4.5122,8.629,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,NOVEMBER,18.718,29.867,19.397,25.867,1.7638,11.11,NO,,,,,,,,,,,
ORISSA,BALESHWAR,2002,DECEMBER,15.376,28.129,0,22.031,0,12.752,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,JANUARY,15.375,27.343,12.707,23.396,23.396,11.966,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,FEBRUARY,18.662,30.15,11.978,20.18,20.18,11.486,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,MARCH,22.803,34.306,0.3,27.844,27.844,11.504,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,APRIL,25.716,36.486,4.867,30.001,30.001,10.769,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,MAY,26.098,36.47,235.557,43.186,43.186,10.357,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,JUNE,26.776,35.18,200.603,69.626,69.626,8.404,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,JULY,25.858,32.245,401.291,78.8,78.8,6.389,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,AUGUST,25.692,31.827,262.429,76.3,76.3,6.117,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,SEPTEMBER,25.622,32.356,223.889,67.843,67.843,6.734,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,OCTOBER,24.067,32.571,90.341,47.622,47.622,8.504,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,NOVEMBER,19.742,30.431,28.87,25.652,25.652,10.689,NO,,,,,,,,,,,
ORISSA,BHADRAK,1992,DECEMBER,15.249,27.553,0,23.457,23.457,12.302,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,JANUARY,16.451,28.418,2.044,23.396,23.396,11.966,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,FEBRUARY,19.197,30.9,0.775,20.18,20.18,11.674,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,MARCH,21.878,33.381,51.951,27.844,27.844,11.504,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,APRIL,24.476,35.289,70.073,30.001,30.001,10.769,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,MAY,25.995,36.226,80.298,43.186,43.186,10.23,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,JUNE,26.399,34.712,384.936,69.626,69.626,8.273,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,JULY,25.957,32.345,328.354,78.8,78.8,6.389,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,AUGUST,26.02,32.139,350.925,76.3,76.3,6.117,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,SEPTEMBER,25.183,31.918,274.439,67.843,67.843,6.734,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,OCTOBER,23.908,32.455,241.567,46.723,46.723,8.504,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,NOVEMBER,19.774,30.462,20.685,25.553,25.553,10.689,NO,,,,,,,,,,,
ORISSA,BHADRAK,1993,DECEMBER,15.844,28.145,0,23.396,23.396,12.302,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,JANUARY,16.526,28.492,2.428,23.396,23.396,11.966,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,FEBRUARY,18.585,30.297,47.074,20.18,20.18,11.674,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,MARCH,23.283,34.786,68.299,27.844,27.844,11.504,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,APRIL,24.871,35.641,39.441,30.001,30.001,10.769,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,MAY,27.088,37.32,40.811,43.186,43.186,10.23,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,JUNE,26.406,34.705,187.831,69.626,69.626,8.273,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,JULY,25.527,31.914,400.304,78.8,78.8,6.389,YES,,,,,,,,,,,
ORISSA,BHADRAK,1994,AUGUST,25.451,31.568,333.5,76.3,76.3,6.117,YES,,,,,,,,,,,
ORISSA,BHADRAK,1994,SEPTEMBER,25.616,32.35,272.59,67.843,67.843,6.734,YES,,,,,,,,,,,
ORISSA,BHADRAK,1994,OCTOBER,23.961,32.466,270.46,46.723,46.723,8.504,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,NOVEMBER,19.474,30.163,14.545,25.553,25.553,10.689,NO,,,,,,,,,,,
ORISSA,BHADRAK,1994,DECEMBER,15.661,27.963,0,23.396,23.396,12.302,NO,,,,,,,,,,,
ORISSA,BHADRAK,1995,JANUARY,15.233,27.198,19.54,23.396,23.396,11.966,NO,,,,,,,,,,,
ORISSA,BHADRAK,1995,FEBRUARY,18.751,30.424,22.208,20.18,20.18,11.674,NO,,,,,,,,,,,
ORISSA,BHADRAK,1995,MARCH,22.708,34.024,27.311,27.844,27.844,11.303,NO,,,,,,,,,,,
ORISSA,BHADRAK,1995,APRIL,25.77,36.765,19.47,30.001,30.001,10.969,NO,,,,,,,,,,,
ORISSA,BHADRAK,1995,MAY,26.326,36.556,79.684,43.186,43.186,10.23,YES,,,,,,,,,,,
ORISSA,BHADRAK,1995,JUNE,27.089,35.361,130.427,69.626,69.626,8.273,YES,,,,,,,,,,,
ORISSA,BHADRAK,1995,JULY,25.826,31.715,333.17,78.8,78.8,5.888,YES,,,,,,,,,,,
ORISSA,BHADRAK,1995,AUGUST,26.638,32.299,237.415,76.3,76.3,5.662,YES,,,,,,,,,,,
ORISSA,BHADRAK,1995,SEPTEMBER,25.925,31.974,295.452,67.843,67.843,6.048,YES,,,,,,,,,,,
ORISSA,BHADRAK,1995,OCTOBER,23.86,32.007,290.726,47.328,47.328,8.105,YES,,,,,,,,,,,
ORISSA,BHADRAK,1995,NOVEMBER,20.362,29.638,50.076,26.396,26.396,9.277,YES,,,,,,,,,,,
ORISSA,BHADRAK,1995,DECEMBER,16.477,28.241,0,24.054,24.054,11.764,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,JANUARY,16.726,28.692,3.302,16.594,16.594,11.966,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,FEBRUARY,18.759,30.431,13.61,22.113,22.113,11.674,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,MARCH,23.996,34.329,8.649,32.537,32.537,10.334,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,APRIL,25.132,35.657,43.882,27.938,27.938,10.526,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,MAY,28.036,37.452,53.903,36.329,36.329,9.402,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,JUNE,26.05,34.323,220.864,67.978,67.978,8.273,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,JULY,26.745,32.532,161.477,74.752,74.752,5.788,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,AUGUST,25.671,30.915,445.58,86.602,86.602,5.244,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,SEPTEMBER,26.084,32.718,99.832,58.642,58.642,6.635,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,OCTOBER,23.416,32.024,200.702,33.833,33.833,8.592,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,NOVEMBER,19.604,30.652,5.271,13.44,13.44,11.046,NO,,,,,,,,,,,
ORISSA,BHADRAK,1996,DECEMBER,15.906,27.781,3.935,25.06,25.06,11.833,NO,,,,,,,,,,,
ORISSA,BHADRAK,1997,JANUARY,15.888,26.982,25.901,21.022,21.022,11.079,NO,,,,,,,,,,,
ORISSA,BHADRAK,1997,FEBRUARY,18.574,30.248,17.204,11.446,11.446,11.674,NO,,,,,,,,,,,
